,protid,P,S,C
691,x0691_X,17847,59974,14844
692,x0692_X,18104,61793,13631
693,x0693_X,18823,59386,15319
694,x0694_X,20235,63603,15397
695,x0695_X,20863,64373,17595
696,x0696_X,19937,65101,15538
697,x0697_X,20072,65453,17760
698,x0698_X,18617,58704,14057
699,x0699_X,19692,62434,15335
700,x0700_X,17664,55712,15455
701,x0701_X,18446,63714,16186
702,x0702_X,17667,57836,15448
703,x0703_X,17818,58054,13804
704,x0704_X,17068,55320,14348
705,x0705_X,18686,59223,14756
706,x0706_X,19889,65969,17427
707,x0707_X,18284,60726,14518
708,x0708_X,19517,65900,15608
709,x0709_X,17417,63475,14811
710,x0710_X,19377,57796,16355
711,x0711_X,17888,63011,15681
712,x0712_X,20227,64986,17618
713,x0713_X,19019,57599,16478
714,x0714_X,15608,49383,12430
715,x0715_X,18245,61809,14341
716,x0716_X,18409,57743,14799
717,x0717_X,17017,58597,12796
718,x0718_X,18956,64303,15087
719,x0719_X,18499,55172,14739
720,x0720_X,19225,61158,16197
721,x0721_X,18068,62646,15427
722,x0722_X,19506,66469,15951
723,x0723_X,18587,63099,14455
724,x0724_X,19152,56521,16133
725,x0725_X,20080,60509,14677
726,x0726_X,18764,58970,14501
727,x0727_X,19318,58718,15060
728,x0728_X,20195,66008,14822
729,x0729_X,20988,64119,15021
730,x0730_X,18125,55698,13748
731,x0731_X,18295,61582,14084
732,x0732_X,19163,60489,14743
733,x0733_X,18978,59813,15604
734,x0734_X,21246,67182,17602
735,x0735_X,19415,55220,14618
736,x0736_X,19064,65657,14960
737,x0737_X,17752,57140,14361
738,x0738_X,18470,59362,13974
739,x0739_X,21118,62786,15331
740,x0740_X,18819,57181,14100
741,x0741_X,18936,61067,15263
742,x0742_X,21918,64881,17854
743,x0743_X,19516,63191,15639
744,x0744_X,19601,58381,17284
745,x0745_X,19399,61444,14423
746,x0746_X,18368,59834,14033
747,x0747_X,19803,66240,15883
748,x0748_X,18780,65712,14743
749,x0749_X,18724,67379,15372
750,x0750_X,18618,56996,14486
751,x0751_X,20362,63068,15805
752,x0752_X,17744,61459,13893
753,x0753_X,17864,61289,14808
754,x0754_X,17736,58899,15171
755,x0755_X,18166,59252,14388
756,x0756_X,15649,53920,13052
757,x0757_X,18063,59436,15597
758,x0758_X,18898,59178,15885
759,x0759_X,19388,60576,15739
760,x0760_X,21662,70475,17141
761,x0761_X,18143,62032,13786
762,x0762_X,19267,61764,14235
763,x0763_X,19746,62230,15485
764,x0764_X,20204,69802,15564
765,x0765_X,18889,61403,13669
766,x0766_X,20500,63944,16132
767,x0767_X,22001,71438,15372
768,x0768_X,21189,63360,16476
769,x0769_X,18972,59419,14705
770,x0770_X,22348,72299,17928
771,x0771_X,20385,62897,15064
772,x0772_X,19638,63199,15066
773,x0773_X,21472,67556,17002
774,x0774_X,16949,55584,12958
775,x0775_X,22852,71715,17534
776,x0776_X,19306,62085,16070
777,x0777_X,19420,62767,15716
778,x0778_X,17769,57391,14516
779,x0779_X,16152,54710,13804
780,x0780_X,17356,58541,13356
781,x0781_X,18144,54839,14588
782,x0782_X,20149,61377,15494
783,x0783_X,20234,63979,15022
784,x0784_X,19259,60976,14160
785,x0785_X,20250,64058,15373
786,x0786_X,19610,62306,13787
787,x0787_X,21099,67187,16367
788,x0788_X,20727,63282,16567
789,x0789_X,19807,66616,14602
790,x0790_X,18689,59640,13906
791,x0791_X,17303,55471,14379
792,x0792_X,18463,59997,14636
793,x0793_X,17731,58089,14705
794,x0794_X,21210,68378,16442
795,x0795_X,22109,65964,18418
796,x0796_X,19098,60395,14468
797,x0797_X,19236,59290,14139
798,x0798_X,21658,71941,17086
799,x0799_X,20301,71574,16470
800,x0800_X,22252,70481,17952
801,x0801_X,20500,65938,15488
802,x0802_X,19879,61439,14385
803,x0803_X,22740,71190,17226
804,x0804_X,21338,75169,16543
805,x0805_X,22210,65254,18106
806,x0806_X,18669,56933,14498
807,x0807_X,19712,64023,15500
808,x0808_X,21146,65155,17439
809,x0809_X,22414,64972,15899
810,x0810_X,17017,59428,14506
811,x0811_X,18366,56089,14798
812,x0812_X,18708,62344,14651
813,x0813_X,20356,61580,14644
814,x0814_X,21412,65400,16019
815,x0815_X,21260,68537,15773
816,x0816_X,19484,59796,14681
817,x0817_X,20063,62604,14353
818,x0818_X,18663,60698,15034
819,x0819_X,17827,62498,14505
