,protid,P,S,C
667,x0667_X,5898,10719,4089
668,x0668_X,6553,10716,5097
669,x0669_X,5780,10198,3922
670,x0670_X,5382,9505,4028
671,x0671_X,7190,11147,5099
672,x0672_X,6788,11246,4757
673,x0673_X,5152,9456,3537
674,x0674_X,5615,10571,4317
675,x0675_X,5325,9659,3931
676,x0676_X,6486,9916,4919
677,x0677_X,6388,11419,4348
678,x0678_X,5151,9501,3684
679,x0679_X,5336,9205,3604
680,x0680_X,6717,10285,4734
681,x0681_X,5722,9424,3769
682,x0682_X,6515,10436,4164
683,x0683_X,7153,11448,5052
684,x0684_X,5223,8317,4038
685,x0685_X,4691,7897,3165
686,x0686_X,6015,10498,4193
687,x0687_X,5492,10636,3772
688,x0688_X,5096,8692,3790
689,x0689_X,5825,10642,4036
690,x0690_X,4629,9719,3418
691,x0691_X,4794,9090,3321
692,x0692_X,6575,11057,5159
693,x0693_X,4960,8179,3514
694,x0694_X,5550,10312,3839
695,x0695_X,4581,9001,3623
696,x0696_X,5198,10026,3691
697,x0697_X,5538,9976,3989
698,x0698_X,4322,7983,3448
699,x0699_X,5201,9848,4257
700,x0700_X,4277,8623,3210
701,x0701_X,4708,9079,3604
702,x0702_X,4337,9709,2974
703,x0703_X,5008,9441,3506
704,x0704_X,4910,9951,3475
705,x0705_X,4734,9376,3281
706,x0706_X,5510,11144,4052
707,x0707_X,5136,10017,4153
708,x0708_X,4350,9096,3759
709,x0709_X,4420,8962,3454
710,x0710_X,4851,10322,3742
711,x0711_X,4612,8917,3862
712,x0712_X,4666,9528,3572
713,x0713_X,4867,9469,3619
714,x0714_X,4345,8019,3389
715,x0715_X,5283,9521,4502
716,x0716_X,5739,9905,4256
717,x0717_X,4817,8677,3159
718,x0718_X,4959,10022,3355
719,x0719_X,5647,10055,3999
720,x0720_X,5132,9942,3841
721,x0721_X,6256,12252,4283
722,x0722_X,4707,8400,3729
723,x0723_X,6103,12843,4059
724,x0724_X,5529,10519,3852
725,x0725_X,5574,9418,3923
726,x0726_X,5644,11531,3940
727,x0727_X,5674,9509,4123
728,x0728_X,5429,8883,3643
729,x0729_X,6319,12365,4107
730,x0730_X,5500,9141,3695
731,x0731_X,5863,9476,3967
732,x0732_X,4936,8335,3934
733,x0733_X,5554,10245,3902
734,x0734_X,5676,10464,4161
735,x0735_X,4891,9672,3392
736,x0736_X,5641,10138,3922
737,x0737_X,5594,9125,3809
738,x0738_X,7105,10946,5169
739,x0739_X,5265,8416,3710
740,x0740_X,5817,11076,4428
741,x0741_X,5042,10359,3709
742,x0742_X,6143,12581,4067
743,x0743_X,4792,8338,3706
744,x0744_X,5525,10684,3691
745,x0745_X,5765,8974,3789
746,x0746_X,5722,10515,4064
747,x0747_X,6159,11655,3922
748,x0748_X,4969,10496,3063
749,x0749_X,5379,9500,3649
750,x0750_X,4774,8752,3679
751,x0751_X,5701,10926,3876
752,x0752_X,5167,9825,4118
753,x0753_X,5259,9664,3605
754,x0754_X,5751,9738,4014
755,x0755_X,5542,11210,4158
756,x0756_X,6432,10705,4391
757,x0757_X,6462,13043,4148
758,x0758_X,5314,10949,3637
759,x0759_X,5144,10936,3423
760,x0760_X,5940,10227,4134
761,x0761_X,5921,10083,4297
762,x0762_X,5438,10450,4212
763,x0763_X,5763,11552,4006
764,x0764_X,6184,11182,3955
765,x0765_X,6089,10998,4234
766,x0766_X,5718,10882,3500
767,x0767_X,6448,11526,4817
768,x0768_X,4915,9165,3498
769,x0769_X,5704,9927,4269
770,x0770_X,6719,11160,4487
771,x0771_X,5486,9600,3635
772,x0772_X,5726,8550,4252
773,x0773_X,5510,9217,3801
774,x0774_X,5839,9147,4517
775,x0775_X,5801,9341,4164
776,x0776_X,4177,7986,3062
777,x0777_X,5600,10609,3891
778,x0778_X,5329,10233,3744
779,x0779_X,5515,9359,3654
780,x0780_X,5539,10520,4647
781,x0781_X,5616,10986,4104
