,protid,P,S,C
858,x0858_X,805,4194,357
859,x0859_X,789,4366,410
860,x0860_X,825,4556,397
861,x0861_X,835,4635,416
862,x0862_X,830,4525,423
863,x0863_X,838,4633,415
864,x0864_X,811,4393,361
865,x0865_X,796,4359,410
866,x0866_X,806,4268,386
867,x0867_X,843,4526,409
868,x0868_X,789,4144,320
869,x0869_X,730,4016,304
870,x0870_X,730,3827,294
871,x0871_X,831,4491,349
872,x0872_X,815,4393,357
873,x0873_X,797,4406,362
874,x0874_X,802,4317,341
875,x0875_X,795,4234,327
876,x0876_X,783,4248,325
877,x0877_X,781,4239,336
878,x0878_X,804,4316,340
879,x0879_X,743,3898,309
880,x0880_X,797,4216,343
881,x0881_X,761,4261,334
882,x0882_X,757,4076,318
883,x0883_X,769,4246,341
884,x0884_X,809,4204,343
885,x0885_X,772,3972,306
886,x0886_X,753,4190,310
887,x0887_X,772,3875,303
888,x0888_X,783,4146,324
889,x0889_X,741,3879,330
890,x0890_X,776,3757,318
891,x0891_X,768,3867,315
892,x0892_X,735,3615,306
893,x0893_X,740,3714,299
894,x0894_X,739,3719,295
895,x0895_X,710,3566,284
896,x0896_X,760,3698,295
897,x0897_X,782,4050,319
898,x0898_X,721,3576,263
899,x0899_X,794,3945,311
900,x0900_X,763,3705,285
901,x0901_X,757,3782,312
902,x0902_X,765,3983,302
903,x0903_X,805,3931,314
904,x0904_X,794,4044,313
905,x0905_X,763,3895,292
906,x0906_X,789,4044,318
907,x0907_X,689,3773,291
908,x0908_X,706,3725,322
909,x0909_X,728,4013,309
910,x0910_X,723,4008,319
911,x0911_X,686,3674,296
912,x0912_X,706,3762,285
913,x0913_X,706,3742,305
914,x0914_X,700,3649,307
915,x0915_X,691,3584,285
916,x0916_X,690,3489,286
917,x0917_X,713,3657,286
918,x0918_X,718,3646,292
919,x0919_X,686,3771,296
920,x0920_X,673,3700,283
921,x0921_X,637,3389,252
922,x0922_X,641,3261,284
923,x0923_X,691,3493,281
924,x0924_X,679,3579,302
925,x0925_X,696,3839,316
926,x0926_X,685,3765,303
927,x0927_X,703,3556,301
928,x0928_X,666,3504,295
929,x0929_X,688,3467,310
930,x0930_X,696,3657,303
931,x0931_X,706,3742,305
932,x0932_X,657,3508,300
