,protid,P,S,C
628,x0628_ ,5214,5012,2977
629,x0629_ ,5885,5222,3599
630,x0630_ ,5489,5622,3085
631,x0631_ ,5498,5530,3337
632,x0632_ ,5518,5133,3044
633,x0633_ ,5051,5976,3001
634,x0634_ ,4262,5422,2251
635,x0635_ ,5864,4682,3482
636,x0636_ ,6586,6656,3229
637,x0637_ ,5462,4761,3143
638,x0638_ ,5930,6618,3028
639,x0639_ ,5601,5648,2779
640,x0640_ ,5243,5855,2930
641,x0641_ ,5950,5889,3386
642,x0642_ ,6121,5564,3193
643,x0643_ ,5031,4556,2816
644,x0644_ ,5373,4332,2385
645,x0645_ ,4968,4958,2320
646,x0646_ ,4031,4533,1589
647,x0647_ ,3481,4251,1448
648,x0648_ ,3763,3593,1689
649,x0649_ ,4198,5200,1927
650,x0650_ ,4862,5185,2043
651,x0651_ ,3925,3786,1605
652,x0652_ ,4307,5300,1869
653,x0653_ ,4850,6476,1877
654,x0654_ ,5543,4921,2097
655,x0655_ ,4337,4476,2065
656,x0656_ ,4931,5702,2087
657,x0657_ ,4330,4973,1872
658,x0658_ ,4404,6226,1931
659,x0659_ ,4487,4937,1751
660,x0660_ ,3615,3701,1595
661,x0661_ ,4252,5625,1751
662,x0662_ ,4353,6844,1844
663,x0663_ ,3908,7194,1618
664,x0664_ ,3788,5851,1989
665,x0665_ ,3629,4515,1726
666,x0666_ ,4149,7289,1765
667,x0667_ ,4340,5753,2153
668,x0668_ ,5614,6675,2417
669,x0669_ ,4109,6843,2089
670,x0670_ ,4576,5466,2048
671,x0671_ ,4533,5313,1935
672,x0672_ ,4743,5592,2226
673,x0673_ ,3972,5069,1690
674,x0674_ ,4745,5771,2045
675,x0675_ ,3725,5071,1789
676,x0676_ ,3714,4222,1517
677,x0677_ ,4937,6335,2423
678,x0678_ ,5358,6772,2405
679,x0679_ ,4085,5282,1808
680,x0680_ ,4718,5750,1935
681,x0681_ ,3848,4513,1509
682,x0682_ ,5057,6105,2533
683,x0683_ ,4956,6552,2187
684,x0684_ ,4828,5299,1808
685,x0685_ ,3109,4931,1551
686,x0686_ ,4443,5836,2124
687,x0687_ ,4140,5739,1902
688,x0688_ ,3382,5515,1543
689,x0689_ ,3550,4908,1553
690,x0690_ ,4078,5757,1946
691,x0691_ ,3684,5752,1889
692,x0692_ ,3190,4275,1446
693,x0693_ ,3468,5150,1393
694,x0694_ ,4009,4580,1851
695,x0695_ ,4161,5698,2231
696,x0696_ ,3871,6401,1818
697,x0697_ ,2662,4341,1125
698,x0698_ ,3010,4069,1567
699,x0699_ ,3761,4266,1703
