,protid,P,S,C
460,x0460_X,70552,399997,35972
461,x0461_X,70483,390546,37472
462,x0462_X,69117,406456,37005
463,x0463_X,64701,382293,34677
464,x0464_X,71036,417752,36012
465,x0465_X,72114,403891,36573
466,x0466_X,74077,426537,38627
467,x0467_X,76326,452253,40132
468,x0468_X,71838,426093,38199
469,x0469_X,76422,417185,40454
470,x0470_X,77034,440415,39591
471,x0471_X,69577,417032,37167
472,x0472_X,86981,463076,43448
473,x0473_X,80849,446826,42103
474,x0474_X,87001,462842,43662
475,x0475_X,84193,434735,42342
476,x0476_X,82647,458441,41572
477,x0477_X,80010,429208,39410
478,x0478_X,80317,426312,39906
479,x0479_X,84116,469851,42811
480,x0480_X,78773,428624,38093
481,x0481_X,86217,459548,43390
482,x0482_X,84915,468103,41577
483,x0483_X,79864,429908,40953
484,x0484_X,86337,470292,45624
485,x0485_X,76308,414303,37267
486,x0486_X,82574,437337,40300
487,x0487_X,78495,427493,39502
488,x0488_X,76539,423238,38426
489,x0489_X,80618,428944,40114
490,x0490_X,80980,432743,41208
491,x0491_X,85151,461598,40237
492,x0492_X,85877,439901,40802
493,x0493_X,79742,451475,39629
494,x0494_X,79839,443250,39241
495,x0495_X,78399,434411,37915
496,x0496_X,81745,453518,39865
497,x0497_X,79664,434537,39677
498,x0498_X,81455,455441,41454
499,x0499_X,73795,439655,38325
500,x0500_X,91084,464838,44138
501,x0501_X,76471,427105,38785
502,x0502_X,81036,452089,39860
503,x0503_X,78554,438972,40570
504,x0504_X,89516,480586,44284
505,x0505_X,79630,452896,41530
506,x0506_X,81185,453199,40744
507,x0507_X,85589,465507,41320
508,x0508_X,72405,432705,38293
509,x0509_X,75765,417661,37539
510,x0510_X,77298,430142,37006
511,x0511_X,81701,452689,39666
512,x0512_X,81584,441567,39179
513,x0513_X,81426,445182,37845
514,x0514_X,80473,427919,38143
515,x0515_X,76226,426352,37702
516,x0516_X,78932,426376,37053
517,x0517_X,78566,420550,38050
518,x0518_X,78847,422827,36529
519,x0519_X,74518,412924,36334
520,x0520_X,73316,431402,37643
521,x0521_X,84065,452364,41921
522,x0522_X,83772,440232,38326
523,x0523_X,91466,486321,42154
524,x0524_X,81485,422872,39046
525,x0525_X,84638,456768,42334
526,x0526_X,81249,432793,38784
527,x0527_X,79284,446545,39687
528,x0528_X,89378,485795,44768
529,x0529_X,73956,426777,38508
530,x0530_X,79058,437616,38257
531,x0531_X,74546,416699,38690
532,x0532_X,80981,442102,41370
533,x0533_X,79233,441047,40990
534,x0534_X,78192,439226,38567
535,x0535_X,78806,438028,40206
536,x0536_X,70079,420194,37605
537,x0537_X,77371,437928,41741
538,x0538_X,75165,436019,40591
539,x0539_X,73924,429843,39636
540,x0540_X,78520,444650,41283
541,x0541_X,71860,418137,35828
542,x0542_X,75024,455498,41393
543,x0543_X,80864,456954,42685
