,protid,P,S,C
543,x0543_X,3619,19818,2441
544,x0544_X,4162,23398,3316
545,x0545_X,3881,19779,2905
546,x0546_X,4102,23300,2733
547,x0547_X,3689,19792,2854
548,x0548_X,3879,21677,2885
549,x0549_X,3798,21903,2979
550,x0550_X,4156,22940,3039
551,x0551_X,3788,23091,3256
552,x0552_X,5105,27816,3935
553,x0553_X,3542,22163,2975
554,x0554_X,4360,26473,3358
555,x0555_X,5033,26799,3679
556,x0556_X,4247,25355,3294
557,x0557_X,4248,23128,3252
558,x0558_X,4419,25042,3179
559,x0559_X,4124,22107,2930
560,x0560_X,4344,24291,2991
561,x0561_X,4458,23397,3270
562,x0562_X,4355,20968,2880
563,x0563_X,4306,22632,2952
564,x0564_X,4374,25390,3389
565,x0565_X,4549,23619,3207
566,x0566_X,4032,21930,2718
567,x0567_X,4164,21889,2867
568,x0568_X,4034,21925,2961
569,x0569_X,5030,26959,3789
570,x0570_X,4539,24662,3184
571,x0571_X,5547,28384,4019
572,x0572_X,4502,24479,3404
573,x0573_X,4594,24085,3199
574,x0574_X,3579,19805,2494
575,x0575_X,4495,24023,3108
576,x0576_X,3762,19867,2706
577,x0577_X,4088,20708,2699
578,x0578_X,3593,20308,2434
579,x0579_X,3332,19580,2513
580,x0580_X,3521,18768,2242
581,x0581_X,4298,23840,3237
582,x0582_X,3923,21576,2704
583,x0583_X,4263,21568,3089
584,x0584_X,4332,24093,3201
585,x0585_X,3821,21713,2669
586,x0586_X,3866,20529,2866
587,x0587_X,4102,22163,2655
588,x0588_X,4519,22815,2801
589,x0589_X,4054,20864,3048
590,x0590_X,4158,23327,2896
591,x0591_X,3804,22117,2520
592,x0592_X,4127,22724,3039
593,x0593_X,3285,17834,2317
594,x0594_X,3778,19947,2381
595,x0595_X,3853,20382,2793
596,x0596_X,3980,19404,2494
597,x0597_X,3510,20940,2811
598,x0598_X,3558,20851,2619
599,x0599_X,3423,18534,2574
600,x0600_X,4039,22380,2984
601,x0601_X,3583,17602,2468
602,x0602_X,3962,22783,3145
603,x0603_X,3886,21522,2558
604,x0604_X,4513,22936,2932
605,x0605_X,4254,23065,3062
606,x0606_X,3912,22659,2832
607,x0607_X,3818,21930,2693
608,x0608_X,4072,21401,2968
609,x0609_X,4090,22135,2936
610,x0610_X,4696,23860,3070
611,x0611_X,4273,21675,2972
612,x0612_X,4275,21037,2654
613,x0613_X,4425,22722,3234
614,x0614_X,3903,20324,3034
615,x0615_X,3541,18911,2079
616,x0616_X,4816,21636,2951
617,x0617_X,4153,21458,2830
618,x0618_X,4312,21663,2945
619,x0619_X,4346,20992,2865
620,x0620_X,4525,23638,2962
621,x0621_X,4734,24946,3216
622,x0622_X,5347,25765,3604
623,x0623_X,4257,22855,2778
624,x0624_X,4598,22441,2851
625,x0625_X,5284,24361,3508
626,x0626_X,5254,27068,3456
627,x0627_X,5223,25028,3160
628,x0628_X,5006,27388,3384
629,x0629_X,5168,27087,3523
630,x0630_X,4457,25846,3367
631,x0631_X,5272,28077,3779
632,x0632_X,5023,25231,3676
633,x0633_X,5226,28884,3840
634,x0634_X,4604,24761,3531
