,protid,P,S,C
682,x0682_X,15087,24897,7911
683,x0683_X,15055,24964,8809
684,x0684_X,13267,24010,7274
685,x0685_X,11209,19740,5907
686,x0686_X,14185,24748,7427
687,x0687_X,12752,22969,7350
688,x0688_X,15639,25652,8164
689,x0689_X,13867,21741,6878
690,x0690_X,15818,26161,9381
691,x0691_X,13140,23889,8121
692,x0692_X,14171,22836,7843
693,x0693_X,15050,21742,8358
694,x0694_X,13535,24478,8043
695,x0695_X,15318,25185,8638
696,x0696_X,12134,18486,6508
697,x0697_X,12996,24408,6849
698,x0698_X,13775,22302,7879
699,x0699_X,14056,19438,7834
700,x0700_X,13804,21276,8285
701,x0701_X,15054,21246,7953
702,x0702_X,16170,23765,8581
703,x0703_X,16682,22064,7614
704,x0704_X,16060,21314,8379
705,x0705_X,14165,21488,6833
706,x0706_X,11566,19730,7207
707,x0707_X,13180,24998,8182
708,x0708_X,13534,23439,7280
709,x0709_X,12388,20105,6847
710,x0710_X,14063,23182,8508
711,x0711_X,12216,22441,6671
712,x0712_X,16911,25005,9765
713,x0713_X,13848,22112,7700
714,x0714_X,12588,20653,7800
715,x0715_X,13084,24356,7710
716,x0716_X,13224,23317,7415
717,x0717_X,12374,21949,7582
718,x0718_X,12445,20761,6697
719,x0719_X,13106,22121,7844
720,x0720_X,12883,24220,7448
721,x0721_X,14741,24145,8700
722,x0722_X,13295,21285,7615
723,x0723_X,13919,21632,8109
724,x0724_X,15291,25935,9177
725,x0725_X,14776,22428,8247
726,x0726_X,13033,21395,7188
727,x0727_X,14691,24457,7517
728,x0728_X,14789,23894,8288
729,x0729_X,14648,23696,8627
730,x0730_X,14474,25005,7799
731,x0731_X,12717,23653,6995
732,x0732_X,14246,22350,7657
733,x0733_X,14898,22028,8224
734,x0734_X,18833,25441,10341
735,x0735_X,15416,25636,9669
736,x0736_X,13528,20659,7429
737,x0737_X,14123,20995,7953
738,x0738_X,10508,20438,6182
739,x0739_X,11862,19104,8094
740,x0740_X,13931,22437,7588
741,x0741_X,14736,22921,8399
742,x0742_X,13830,20601,7474
