,protid,P,S,C
638,x0638_X,977,2309,809
639,x0639_X,935,2198,783
640,x0640_X,924,2241,751
641,x0641_X,954,2273,778
642,x0642_X,928,2222,766
643,x0643_X,906,2120,802
644,x0644_X,1001,2341,844
645,x0645_X,985,2297,813
646,x0646_X,863,1989,718
647,x0647_X,976,2325,794
648,x0648_X,1003,2378,805
649,x0649_X,980,2433,773
650,x0650_X,978,2421,787
651,x0651_X,927,2316,762
652,x0652_X,932,2228,756
653,x0653_X,846,2077,647
654,x0654_X,965,2361,769
655,x0655_X,982,2381,823
656,x0656_X,1013,2503,855
657,x0657_X,1000,2364,914
658,x0658_X,1001,2400,877
659,x0659_X,1019,2505,847
660,x0660_X,922,2334,749
661,x0661_X,967,2348,780
662,x0662_X,1047,2527,891
663,x0663_X,1093,2661,902
664,x0664_X,987,2398,801
665,x0665_X,763,1944,614
666,x0666_X,1002,2484,792
667,x0667_X,997,2360,829
668,x0668_X,937,2327,831
669,x0669_X,867,2252,709
670,x0670_X,988,2429,769
671,x0671_X,1054,2491,826
672,x0672_X,1061,2644,855
673,x0673_X,1135,2692,926
674,x0674_X,1071,2596,893
675,x0675_X,1073,2656,831
676,x0676_X,1148,2773,930
677,x0677_X,980,2288,827
678,x0678_X,944,2423,728
679,x0679_X,990,2466,822
680,x0680_X,1061,2645,854
681,x0681_X,1010,2469,892
682,x0682_X,932,2381,782
683,x0683_X,1050,2581,834
684,x0684_X,1054,2439,878
685,x0685_X,1057,2540,868
686,x0686_X,887,2305,813
687,x0687_X,1076,2608,876
688,x0688_X,1000,2498,780
689,x0689_X,1010,2600,855
690,x0690_X,1108,2645,903
691,x0691_X,1077,2653,830
692,x0692_X,1016,2578,871
693,x0693_X,1020,2402,856
694,x0694_X,1142,2745,964
695,x0695_X,1046,2563,856
696,x0696_X,1082,2599,879
697,x0697_X,1118,2686,852
698,x0698_X,996,2603,772
699,x0699_X,1097,2762,894
700,x0700_X,996,2623,752
701,x0701_X,1168,2723,960
702,x0702_X,949,2412,734
703,x0703_X,1184,2922,944
704,x0704_X,923,2447,725
705,x0705_X,1054,2605,901
706,x0706_X,942,2450,886
707,x0707_X,950,2500,828
708,x0708_X,924,2416,846
709,x0709_X,1001,2587,877
710,x0710_X,985,2531,855
711,x0711_X,979,2529,863
712,x0712_X,1005,2583,877
713,x0713_X,999,2619,847
714,x0714_X,1015,2684,861
715,x0715_X,1030,2660,870
716,x0716_X,1042,2696,918
717,x0717_X,1100,2846,905
718,x0718_X,1224,2870,956
719,x0719_X,1080,2553,927
720,x0720_X,1133,2622,901
721,x0721_X,1130,2714,909
722,x0722_X,1214,2898,938
723,x0723_X,1200,2893,957
724,x0724_X,1156,2799,896
725,x0725_X,1150,2836,865
726,x0726_X,1231,2924,996
727,x0727_X,1286,3016,1054
728,x0728_X,1107,2583,870
729,x0729_X,1193,2707,951
730,x0730_X,1219,2858,973
731,x0731_X,1211,2758,981
732,x0732_X,1158,2532,966
733,x0733_X,1182,2700,969
734,x0734_X,1201,2793,956
735,x0735_X,1112,2693,948
736,x0736_X,1167,2780,904
737,x0737_X,1145,2632,879
738,x0738_X,1159,2656,938
739,x0739_X,1139,2666,948
740,x0740_X,1052,2585,828
741,x0741_X,1059,2555,851
742,x0742_X,1192,2774,984
743,x0743_X,1112,2611,933
744,x0744_X,1119,2673,864
745,x0745_X,1125,2798,928
746,x0746_X,1169,2744,938
747,x0747_X,1073,2653,834
748,x0748_X,1108,2674,874
749,x0749_X,1202,2792,956
750,x0750_X,1060,2581,824
751,x0751_X,1199,2895,956
752,x0752_X,1083,2611,866
753,x0753_X,1190,2913,947
754,x0754_X,1118,2677,958
755,x0755_X,1221,2950,980
756,x0756_X,1275,3046,1035
757,x0757_X,1188,2837,925
758,x0758_X,1217,2976,958
759,x0759_X,1235,2964,952
760,x0760_X,1220,2927,1004
761,x0761_X,1261,3002,990
762,x0762_X,1279,3040,1037
763,x0763_X,1260,3068,1028
764,x0764_X,1222,2857,971
765,x0765_X,1216,2945,990
766,x0766_X,1308,2989,1059
767,x0767_X,1260,2951,1042
768,x0768_X,1318,3095,1047
769,x0769_X,1256,2956,1041
770,x0770_X,1314,3077,1069
771,x0771_X,1211,2837,1002
772,x0772_X,1158,2855,937
773,x0773_X,1172,2947,931
774,x0774_X,1181,2934,935
775,x0775_X,1232,2931,988
776,x0776_X,1266,2996,991
777,x0777_X,1283,3047,1026
778,x0778_X,1299,3128,1033
779,x0779_X,1299,3138,1023
780,x0780_X,1228,2969,954
781,x0781_X,1242,2929,980
782,x0782_X,1284,3017,1055
783,x0783_X,1239,2935,977
784,x0784_X,1191,2955,1005
785,x0785_X,1250,3025,978
786,x0786_X,1207,2967,977
787,x0787_X,1232,2980,939
788,x0788_X,1314,3077,1069
789,x0789_X,1233,2935,983
790,x0790_X,1205,2867,978
791,x0791_X,1230,2836,984
792,x0792_X,1273,3068,1015
793,x0793_X,1314,3077,1069
794,x0794_X,1240,2988,923
795,x0795_X,1253,3013,987
796,x0796_X,1255,2952,1046
797,x0797_X,1193,2857,1000
798,x0798_X,1293,3062,1001
799,x0799_X,1305,3086,1069
800,x0800_X,1284,2921,1048
801,x0801_X,1286,3016,1054
802,x0802_X,1280,2954,1019
803,x0803_X,1225,2925,1001
804,x0804_X,1160,2898,992
805,x0805_X,1137,2897,916
806,x0806_X,1287,3038,1031
807,x0807_X,1142,2789,920
808,x0808_X,1256,2951,1046
809,x0809_X,1136,2681,936
810,x0810_X,1198,2920,932
811,x0811_X,1298,3089,1073
812,x0812_X,1284,3018,1054
813,x0813_X,1170,2884,896
814,x0814_X,1169,2862,919
815,x0815_X,1305,3086,1069
816,x0816_X,1253,3006,994
817,x0817_X,1214,2949,988
818,x0818_X,1152,2846,952
819,x0819_X,1273,3047,1036
820,x0820_X,1220,2902,1029
821,x0821_X,1277,3057,1022
822,x0822_X,1207,2811,1032
823,x0823_X,1220,2879,951
824,x0824_X,1190,2975,986
825,x0825_X,1154,2878,1018
826,x0826_X,1196,3008,947
827,x0827_X,1145,3049,957
828,x0828_X,1126,2851,874
829,x0829_X,1183,2988,980
830,x0830_X,1116,2851,884
831,x0831_X,1024,2730,902
832,x0832_X,1070,2723,863
833,x0833_X,1213,3010,1030
834,x0834_X,1213,3032,1008
835,x0835_X,1082,2872,897
836,x0836_X,1164,2953,933
837,x0837_X,1196,2986,969
838,x0838_X,1215,2912,923
839,x0839_X,1330,3155,1080
840,x0840_X,1206,2838,1006
841,x0841_X,1174,2896,880
842,x0842_X,1197,2821,932
843,x0843_X,1265,2996,992
844,x0844_X,1172,2883,895
845,x0845_X,1283,3036,1037
846,x0846_X,1201,2787,962
847,x0847_X,1145,2729,879
848,x0848_X,1268,2936,1049
849,x0849_X,1174,2902,874
850,x0850_X,1287,2985,981
851,x0851_X,1185,2915,950
852,x0852_X,1202,2924,924
853,x0853_X,1238,2833,979
854,x0854_X,1276,2939,1038
855,x0855_X,1258,2991,1004
856,x0856_X,1161,2774,916
857,x0857_X,1243,3016,994
858,x0858_X,1246,3050,957
859,x0859_X,1169,2752,930
860,x0860_X,1179,2965,1007
861,x0861_X,1215,2867,968
862,x0862_X,1253,2896,1002
863,x0863_X,1307,3085,1068
864,x0864_X,1250,2962,1041
865,x0865_X,1259,2994,1000
866,x0866_X,1149,2824,878
867,x0867_X,1120,2803,830
868,x0868_X,1169,2919,862
869,x0869_X,1195,2706,950
870,x0870_X,1129,2823,899
871,x0871_X,1194,2848,1008
872,x0872_X,1153,2809,889
873,x0873_X,1261,3089,1006
874,x0874_X,1154,2781,916
875,x0875_X,1293,3123,1044
876,x0876_X,1138,2852,861
877,x0877_X,1075,2740,841
878,x0878_X,1136,2849,866
879,x0879_X,1201,2938,1012
880,x0880_X,1212,2929,1010
881,x0881_X,1235,2965,951
882,x0882_X,1275,2847,1029
883,x0883_X,1187,2869,994
884,x0884_X,1177,2820,953
885,x0885_X,1197,2862,991
886,x0886_X,1244,2886,1021
887,x0887_X,1251,2958,1044
888,x0888_X,1227,2872,951
889,x0889_X,1222,2947,982
890,x0890_X,1277,3019,1060
891,x0891_X,1176,2807,967
892,x0892_X,1222,2988,941
893,x0893_X,1233,2818,999
894,x0894_X,1177,2821,952
895,x0895_X,1073,2764,819
896,x0896_X,1184,2785,981
897,x0897_X,1192,2790,968
898,x0898_X,1192,2881,977
899,x0899_X,1232,2824,994
900,x0900_X,1177,2869,904
901,x0901_X,1145,2703,905
902,x0902_X,1253,3019,981
903,x0903_X,1170,2740,941
904,x0904_X,1141,2709,903
