,protid,P,S,C
703,x0703_X,1890,2536,930
704,x0704_X,1779,2313,858
705,x0705_X,1774,2431,845
706,x0706_X,1800,2187,766
707,x0707_X,1876,2382,893
708,x0708_X,1826,2366,858
709,x0709_X,1877,2490,886
710,x0710_X,2022,2728,921
711,x0711_X,1790,2482,879
712,x0712_X,1829,2482,840
713,x0713_X,1434,2190,654
714,x0714_X,1979,2500,877
715,x0715_X,1760,2471,819
716,x0716_X,1859,2468,824
717,x0717_X,1743,2501,806
718,x0718_X,1704,2409,837
719,x0719_X,1826,2467,858
720,x0720_X,2031,2629,905
721,x0721_X,1853,2219,779
722,x0722_X,2359,2617,1129
723,x0723_X,2240,2692,1063
724,x0724_X,1890,2521,945
725,x0725_X,2304,2796,1116
726,x0726_X,2106,2428,926
727,x0727_X,2052,2473,1040
728,x0728_X,2087,2676,1015
729,x0729_X,2120,2625,1033
730,x0730_X,2382,2989,1070
731,x0731_X,2140,2770,1085
732,x0732_X,2126,2538,1007
733,x0733_X,2212,2625,1049
734,x0734_X,1952,2418,986
735,x0735_X,2259,2513,1006
736,x0736_X,2183,2649,1054
737,x0737_X,2169,2594,1015
738,x0738_X,1973,2335,945
739,x0739_X,2117,2734,1035
740,x0740_X,2192,2537,1049
741,x0741_X,2173,2637,1076
742,x0742_X,2276,2691,1138
743,x0743_X,2041,2552,972
744,x0744_X,1943,2306,902
745,x0745_X,2144,2680,954
746,x0746_X,2121,2508,1042
747,x0747_X,2161,2393,1011
748,x0748_X,2093,2485,987
749,x0749_X,2254,2487,1037
750,x0750_X,2188,2787,1020
751,x0751_X,2018,2470,972
752,x0752_X,2102,2508,955
753,x0753_X,2030,2520,1015
754,x0754_X,2171,2699,1125
755,x0755_X,2009,2357,990
756,x0756_X,2137,2605,1144
757,x0757_X,1976,2456,1028
758,x0758_X,1978,2503,1084
759,x0759_X,2185,2672,1138
760,x0760_X,2174,2576,1028
761,x0761_X,2192,2323,1050
762,x0762_X,2272,2650,1073
763,x0763_X,2055,2389,1016
764,x0764_X,2169,2859,1077
765,x0765_X,2262,2716,1127
766,x0766_X,2301,2644,1160
767,x0767_X,2392,2481,1122
768,x0768_X,2187,2569,1022
769,x0769_X,2243,2620,1132
770,x0770_X,2148,2410,1007
771,x0771_X,2116,2570,985
772,x0772_X,2010,2420,1030
773,x0773_X,2234,2533,1011
774,x0774_X,2249,2605,1032
775,x0775_X,2169,2550,1059
776,x0776_X,2399,2722,1207
777,x0777_X,2191,2597,990
778,x0778_X,2234,2632,1129
779,x0779_X,2218,2628,1040
780,x0780_X,2259,2741,1105
781,x0781_X,2172,2498,1001
782,x0782_X,2234,2460,1084
783,x0783_X,1889,2295,866
784,x0784_X,2005,2506,949
785,x0785_X,2127,2419,1019
786,x0786_X,2131,2837,1027
787,x0787_X,2114,2631,1033
788,x0788_X,2081,2521,963
789,x0789_X,2230,2462,1086
790,x0790_X,2218,2798,1089
791,x0791_X,2026,2489,1050
792,x0792_X,2193,2580,1113
793,x0793_X,2197,2588,1101
794,x0794_X,2267,2615,1004
795,x0795_X,2005,2449,1006
796,x0796_X,2013,2641,1017
797,x0797_X,2253,2747,1105
798,x0798_X,2328,2726,1051
799,x0799_X,2251,2464,1063
800,x0800_X,2403,2812,1226
