,protid,P,S,C
964,x0964_X,17039,85015,14832
965,x0965_X,16516,80899,15635
966,x0966_X,18423,88716,16117
967,x0967_X,16987,85375,15008
968,x0968_X,17016,85033,15321
969,x0969_X,18843,94135,16817
970,x0970_X,16699,84329,14893
971,x0971_X,18377,96806,16658
972,x0972_X,17714,94054,16503
973,x0973_X,18184,92747,15825
974,x0974_X,17364,88574,15833
975,x0975_X,17649,91519,15582
976,x0976_X,20051,97512,16858
977,x0977_X,18418,88795,15547
978,x0978_X,17249,87713,15333
979,x0979_X,18031,91693,16529
980,x0980_X,18591,94443,17271
981,x0981_X,16850,83832,15239
982,x0982_X,17223,88553,15502
983,x0983_X,16281,81936,14358
984,x0984_X,15536,81781,14311
985,x0985_X,16505,84140,15758
986,x0986_X,17427,89406,15927
987,x0987_X,15764,82175,15111
988,x0988_X,14292,81517,13937
989,x0989_X,16994,86269,16542
990,x0990_X,14538,80361,13446
991,x0991_X,15795,82707,15501
992,x0992_X,15580,82728,15218
993,x0993_X,16463,85757,15635
994,x0994_X,14999,85417,15024
995,x0995_X,16141,91404,15711
996,x0996_X,16613,87022,15193
997,x0997_X,18760,95828,17253
998,x0998_X,17426,93083,17256
999,x0999_X,17637,91597,17019
1000,x1000_X,16630,85941,14315
