,protid,P,S,C
704,x0704_ ,3971,1449,1720
705,x0705_ ,4187,1374,1942
706,x0706_ ,4633,1676,2206
707,x0707_ ,4225,1860,2430
708,x0708_ ,4121,1584,2423
709,x0709_ ,5118,1852,2483
710,x0710_ ,4286,1721,2508
711,x0711_ ,5200,1849,3391
712,x0712_ ,4690,1861,3040
713,x0713_ ,5491,2133,3254
714,x0714_ ,4555,1526,2830
715,x0715_ ,3928,1605,2852
716,x0716_ ,3787,1313,2650
717,x0717_ ,3920,1258,2572
718,x0718_ ,5101,2206,3571
719,x0719_ ,3869,1378,2754
720,x0720_ ,3851,1487,2790
721,x0721_ ,4715,1493,2972
722,x0722_ ,4085,1675,2496
723,x0723_ ,5025,2173,3098
724,x0724_ ,4569,2060,2551
725,x0725_ ,4490,1765,2391
726,x0726_ ,4291,1884,2340
727,x0727_ ,4196,1466,2594
728,x0728_ ,4109,1512,2635
729,x0729_ ,3917,1340,2246
730,x0730_ ,4328,1639,2679
731,x0731_ ,4941,1532,2707
732,x0732_ ,4778,1570,2697
733,x0733_ ,5018,1641,2932
734,x0734_ ,4900,1305,2180
735,x0735_ ,5216,1655,3140
736,x0736_ ,5337,2198,2761
737,x0737_ ,4009,1373,2493
738,x0738_ ,5002,1559,3030
739,x0739_ ,5219,2162,3059
740,x0740_ ,4510,1967,2703
741,x0741_ ,4604,1753,2554
742,x0742_ ,3904,1552,2545
743,x0743_ ,5236,1894,3310
744,x0744_ ,4160,1647,2068
745,x0745_ ,4045,1481,2100
746,x0746_ ,3949,1671,2381
747,x0747_ ,3668,1351,2002
748,x0748_ ,3850,1333,2077
749,x0749_ ,4238,1253,2259
750,x0750_ ,3360,1162,2148
751,x0751_ ,4178,1267,2305
752,x0752_ ,3086,1112,2588
753,x0753_ ,3533,1121,2606
754,x0754_ ,3188,1115,2025
755,x0755_ ,3601,1122,1718
756,x0756_ ,3660,1374,1987
757,x0757_ ,4422,1613,2611
758,x0758_ ,4404,1175,2047
759,x0759_ ,4278,1177,1685
760,x0760_ ,4945,1665,2301
761,x0761_ ,4195,1132,1694
762,x0762_ ,4982,1515,1888
763,x0763_ ,5538,1712,2203
764,x0764_ ,5458,1620,2102
765,x0765_ ,4870,1687,2089
766,x0766_ ,4881,1718,2179
767,x0767_ ,4806,1393,2186
768,x0768_ ,5473,1456,2662
769,x0769_ ,4278,1368,1980
770,x0770_ ,4025,1349,2129
771,x0771_ ,4826,1445,2375
772,x0772_ ,3845,1349,2187
773,x0773_ ,3690,1116,2334
774,x0774_ ,3465,1516,2279
775,x0775_ ,4450,1179,2121
776,x0776_ ,3804,1336,2363
777,x0777_ ,4223,1271,2256
778,x0778_ ,4252,857,2272
779,x0779_ ,4725,1356,2304
780,x0780_ ,4530,1249,2349
781,x0781_ ,3231,981,2229
782,x0782_ ,3757,1192,1954
783,x0783_ ,4751,1339,2038
784,x0784_ ,3908,1168,2305
785,x0785_ ,3325,1214,2131
786,x0786_ ,3232,1346,2208
