,protid,P,S,C
602,x0602_X,12175,14995,5215
603,x0603_X,13760,15773,5447
604,x0604_X,12478,12858,5045
605,x0605_X,11309,12864,4747
606,x0606_X,12162,12119,4880
607,x0607_X,13594,15054,5282
608,x0608_X,11861,14366,5651
609,x0609_X,12447,14597,5341
610,x0610_X,11684,15210,4984
611,x0611_X,12470,13274,4391
612,x0612_X,14196,16621,5229
613,x0613_X,11635,12364,4681
614,x0614_X,11423,14225,4733
615,x0615_X,16829,16525,5427
616,x0616_X,11892,13787,3967
617,x0617_X,13320,11440,4886
618,x0618_X,12425,13778,5172
619,x0619_X,12926,14397,5062
620,x0620_X,12489,15225,5182
621,x0621_X,12942,13859,5330
622,x0622_X,11972,12607,4582
623,x0623_X,13248,12705,4428
624,x0624_X,11504,12726,4690
625,x0625_X,12489,13105,4787
626,x0626_X,10790,11766,4009
627,x0627_X,13559,11958,4618
628,x0628_X,12089,14037,4502
629,x0629_X,13078,13963,4585
630,x0630_X,12024,12911,3985
631,x0631_X,11621,13717,3823
632,x0632_X,12642,16082,4429
633,x0633_X,12208,14319,4848
634,x0634_X,11133,12877,4193
635,x0635_X,13447,14906,4800
636,x0636_X,11824,13550,5007
637,x0637_X,10947,13089,4884
638,x0638_X,12343,14328,5969
639,x0639_X,15263,16770,7027
640,x0640_X,16153,17334,6983
641,x0641_X,12373,14616,5907
642,x0642_X,11997,13119,5019
643,x0643_X,11502,13249,4652
644,x0644_X,10994,12173,4563
645,x0645_X,13558,14304,5549
646,x0646_X,13897,13449,5550
647,x0647_X,10254,13486,4940
648,x0648_X,12396,11929,5078
649,x0649_X,14289,13050,6331
650,x0650_X,13901,14760,5269
651,x0651_X,13624,14401,6428
652,x0652_X,13677,13452,5256
653,x0653_X,13386,13400,5854
654,x0654_X,12254,11827,4360
655,x0655_X,12183,12728,4979
656,x0656_X,11701,12611,5334
657,x0657_X,13118,13800,4708
658,x0658_X,13556,13630,4945
659,x0659_X,12336,13734,4311
660,x0660_X,12301,12844,4990
661,x0661_X,14916,14934,5395
662,x0662_X,12546,15531,5076
663,x0663_X,12613,13422,4593
664,x0664_X,12691,13577,4857
665,x0665_X,14538,16711,6152
666,x0666_X,13183,14287,5170
667,x0667_X,12116,15593,4676
668,x0668_X,10728,12562,4913
669,x0669_X,12211,15301,4873
670,x0670_X,12557,15568,5805
671,x0671_X,11028,13021,3681
672,x0672_X,12612,15069,5730
673,x0673_X,13264,12774,5840
674,x0674_X,12430,13075,5123
675,x0675_X,13419,13192,5267
676,x0676_X,14250,14313,5367
677,x0677_X,13096,16341,5543
678,x0678_X,14262,16009,5507
679,x0679_X,15019,15894,6488
680,x0680_X,13014,16593,5638
681,x0681_X,12746,15660,5005
